video,config,frame_index,selector,decision,force_reason,visual_transmitted,reason,psss_backend_kind,latent_elements,analog_channel_symbols,source_packet_bits,estimated_digital_channel_symbols,estimated_wire_bytes,digital_symbols_status,wire_bytes_status
07_person_enter,fixed_float32,12,fixed,reuse,,False,,,0,,5368,unavailable,671.0,unavailable,exact
07_person_enter,fixed_float32,13,fixed,reuse,,False,,,0,,5368,unavailable,671.0,unavailable,exact
07_person_enter,fixed_float32,14,fixed,reuse,,False,,,0,,5368,unavailable,671.0,unavailable,exact
07_person_enter,fixed_float32,15,fixed,reuse,,False,,,0,,5368,unavailable,671.0,unavailable,exact
07_person_enter,fixed_float32,16,fixed,keyframe,selected,True,,,32768,,3162760,unavailable,395345.0,unavailable,exact
07_person_enter,fixed_float32,17,fixed,reuse,,False,,,0,,5368,unavailable,671.0,unavailable,exact
07_person_enter,fixed_float32,18,fixed,reuse,,False,,,0,,5368,unavailable,671.0,unavailable,exact
07_person_enter,fixed_float32,19,fixed,reuse,,False,,,0,,5368,unavailable,671.0,unavailable,exact
07_person_enter,fixed_float32,2,fixed,reuse,,False,,,0,,5360,unavailable,670.0,unavailable,exact
07_person_enter,fixed_float32,20,fixed,reuse,,False,,,0,,5368,unavailable,671.0,unavailable,exact
07_person_enter,fixed_float32,21,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,22,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,23,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,24,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,25,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,26,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,27,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,28,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,29,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,3,fixed,reuse,,False,,,0,,5360,unavailable,670.0,unavailable,exact
07_person_enter,fixed_float32,30,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,31,fixed,recompute_semantic,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,32,fixed,keyframe,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,33,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,34,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,35,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,36,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,37,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,38,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,39,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,4,fixed,reuse,,False,,,0,,5360,unavailable,670.0,unavailable,exact
07_person_enter,fixed_float32,40,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,41,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,42,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,43,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,44,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,45,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,46,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,47,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,48,fixed,keyframe,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,49,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,5,fixed,reuse,,False,,,0,,5360,unavailable,670.0,unavailable,exact
07_person_enter,fixed_float32,50,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,51,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,52,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,53,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,54,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,55,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,56,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,57,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,58,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,59,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,6,fixed,reuse,,False,,,0,,5360,unavailable,670.0,unavailable,exact
07_person_enter,fixed_float32,60,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,61,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,62,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,63,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,64,fixed,keyframe,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,65,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,66,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,67,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,68,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,69,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,7,fixed,reuse,,False,,,0,,5360,unavailable,670.0,unavailable,exact
07_person_enter,fixed_float32,70,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,71,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,72,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,73,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,74,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,75,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,76,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,77,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,78,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,79,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,8,fixed,reuse,,False,,,0,,5360,unavailable,670.0,unavailable,exact
07_person_enter,fixed_float32,80,fixed,keyframe,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,81,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,82,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,83,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,84,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,85,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,86,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,87,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,88,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,89,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,9,fixed,reuse,,False,,,0,,5360,unavailable,670.0,unavailable,exact
07_person_enter,fixed_float32,90,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,91,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,92,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,93,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,94,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,95,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,96,fixed,keyframe,selected,True,,,32768,,3165104,unavailable,395638.0,unavailable,exact
07_person_enter,fixed_float32,97,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,98,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_float32,99,fixed,reuse,,False,,,0,,6112,unavailable,764.0,unavailable,exact
07_person_enter,fixed_int16,0,fixed,keyframe,first_frame,True,,,32768,,2638448,unavailable,329806.0,unavailable,exact
07_person_enter,fixed_int16,1,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int16,10,fixed,reuse,,False,,,0,,5352,unavailable,669.0,unavailable,exact
07_person_enter,fixed_int16,11,fixed,reuse,,False,,,0,,5352,unavailable,669.0,unavailable,exact
07_person_enter,fixed_int16,12,fixed,reuse,,False,,,0,,5352,unavailable,669.0,unavailable,exact
07_person_enter,fixed_int16,13,fixed,reuse,,False,,,0,,5352,unavailable,669.0,unavailable,exact
07_person_enter,fixed_int16,14,fixed,reuse,,False,,,0,,5352,unavailable,669.0,unavailable,exact
07_person_enter,fixed_int16,15,fixed,reuse,,False,,,0,,5352,unavailable,669.0,unavailable,exact
07_person_enter,fixed_int16,16,fixed,keyframe,selected,True,,,32768,,2638456,unavailable,329807.0,unavailable,exact
07_person_enter,fixed_int16,17,fixed,reuse,,False,,,0,,5352,unavailable,669.0,unavailable,exact
07_person_enter,fixed_int16,18,fixed,reuse,,False,,,0,,5352,unavailable,669.0,unavailable,exact
07_person_enter,fixed_int16,19,fixed,reuse,,False,,,0,,5352,unavailable,669.0,unavailable,exact
07_person_enter,fixed_int16,2,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int16,20,fixed,reuse,,False,,,0,,5352,unavailable,669.0,unavailable,exact
07_person_enter,fixed_int16,21,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,22,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,23,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,24,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,25,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,26,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,27,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,28,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,29,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,3,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int16,30,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,31,fixed,recompute_semantic,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,32,fixed,keyframe,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,33,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,34,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,35,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,36,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,37,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,38,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,39,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,4,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int16,40,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,41,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,42,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,43,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,44,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,45,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,46,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,47,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,48,fixed,keyframe,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,49,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,5,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int16,50,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,51,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,52,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,53,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,54,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,55,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,56,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,57,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,58,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,59,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,6,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int16,60,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,61,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,62,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,63,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,64,fixed,keyframe,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,65,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,66,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,67,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,68,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,69,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,7,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int16,70,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,71,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,72,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,73,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,74,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,75,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,76,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,77,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,78,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,79,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,8,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int16,80,fixed,keyframe,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,81,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,82,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,83,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,84,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,85,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,86,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,87,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,88,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,89,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,9,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int16,90,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,91,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,92,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,93,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,94,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,95,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,96,fixed,keyframe,selected,True,,,32768,,2640800,unavailable,330100.0,unavailable,exact
07_person_enter,fixed_int16,97,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,98,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int16,99,fixed,reuse,,False,,,0,,6096,unavailable,762.0,unavailable,exact
07_person_enter,fixed_int4,0,fixed,keyframe,first_frame,True,,,32768,,2245224,unavailable,280653.0,unavailable,exact
07_person_enter,fixed_int4,1,fixed,reuse,,False,,,0,,5336,unavailable,667.0,unavailable,exact
07_person_enter,fixed_int4,10,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int4,11,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int4,12,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int4,13,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int4,14,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int4,15,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int4,16,fixed,keyframe,selected,True,,,32768,,2245232,unavailable,280654.0,unavailable,exact
07_person_enter,fixed_int4,17,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int4,18,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int4,19,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int4,2,fixed,reuse,,False,,,0,,5336,unavailable,667.0,unavailable,exact
07_person_enter,fixed_int4,20,fixed,reuse,,False,,,0,,5344,unavailable,668.0,unavailable,exact
07_person_enter,fixed_int4,21,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,22,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,23,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,24,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,25,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,26,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,27,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,28,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,29,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,3,fixed,reuse,,False,,,0,,5336,unavailable,667.0,unavailable,exact
07_person_enter,fixed_int4,30,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,31,fixed,recompute_semantic,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,32,fixed,keyframe,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,33,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,34,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,35,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,36,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,37,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,38,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,39,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,4,fixed,reuse,,False,,,0,,5336,unavailable,667.0,unavailable,exact
07_person_enter,fixed_int4,40,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,41,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,42,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,43,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,44,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,45,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,46,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,47,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,48,fixed,keyframe,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,49,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,5,fixed,reuse,,False,,,0,,5336,unavailable,667.0,unavailable,exact
07_person_enter,fixed_int4,50,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,51,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,52,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,53,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,54,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,55,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,56,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,57,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,58,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,59,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,6,fixed,reuse,,False,,,0,,5336,unavailable,667.0,unavailable,exact
07_person_enter,fixed_int4,60,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,61,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,62,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,63,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
07_person_enter,fixed_int4,64,fixed,keyframe,selected,True,,,32768,,2247576,unavailable,280947.0,unavailable,exact
07_person_enter,fixed_int4,65,fixed,reuse,,False,,,0,,6088,unavailable,761.0,unavailable,exact
